,paper_id,outdegree,sum_outdegrees_successors,avg_outdegree_successors
5866,9903011,2,4,2.0
5867,9903206,6,33,5.5
5868,9905190,5,36,7.2
5869,9910060,10,41,4.1
5870,9911214,19,112,5.894736842105263
5871,4165,21,525,25.0
5872,4166,20,316,15.8
5873,4167,12,140,11.666666666666666
5874,4168,11,54,4.909090909090909
5875,9306006,3,0,0.0
5876,9308009,0,0,0.0
5877,9312161,2,1,0.5
5878,9610247,2,3,1.5
5879,9611224,10,15,1.5
5880,9703200,2,3,1.5
5881,9809062,11,43,3.909090909090909
5882,9908181,15,55,3.6666666666666665
5883,4169,2,1,0.5
5884,9212145,0,0,0.0
5885,9901133,1,0,0.0
5886,4170,11,97,8.818181818181818
5887,9202059,0,0,0.0
5888,9702105,17,207,12.176470588235293
5889,9806227,8,22,2.75
5890,9905122,13,164,12.615384615384615
5891,9910147,13,256,19.692307692307693
5892,4171,1,9,9.0
5893,4172,13,214,16.46153846153846
5894,9304096,3,4,1.3333333333333333
5895,9512042,10,125,12.5
5896,9605046,47,470,10.0
5897,9605097,1,6,6.0
5898,9608020,6,28,4.666666666666667
5899,9702019,8,16,2.0
5900,9706069,7,146,20.857142857142858
5901,9909017,20,523,26.15
5902,4173,6,19,3.1666666666666665
5903,9310185,0,0,0.0
5904,9609089,4,3,0.75
5905,9710209,6,16,2.6666666666666665
5906,9911053,3,7,2.3333333333333335
5907,4174,1,4,4.0
5908,4175,1,4,4.0
5909,9409068,4,6,1.5
5910,4176,3,14,4.666666666666667
5911,9404159,4,2,0.5
5912,9603204,6,22,3.6666666666666665
5913,9609206,4,8,2.0
5914,4177,5,13,2.6
5915,9903257,7,36,5.142857142857143
5916,4178,8,82,10.25
5917,9811084,15,112,7.466666666666667
5918,9901111,6,55,9.166666666666666
5919,9910071,11,229,20.818181818181817
5920,4179,13,841,64.6923076923077
5921,9810148,10,336,33.6
5922,4180,8,51,6.375
5923,9307030,0,0,0.0
5924,9403101,0,0,0.0
5925,9601091,7,56,8.0
5926,4181,13,77,5.923076923076923
5927,4182,9,80,8.88888888888889
5928,9511129,1,53,53.0
5929,9904152,6,43,7.166666666666667
5930,4183,65,1367,21.03076923076923
5931,4184,8,40,5.0
5932,9309150,0,0,0.0
5933,9405145,1,0,0.0
5934,9502083,2,1,0.5
5935,4185,19,876,46.10526315789474
5936,9504141,5,20,4.0
5937,4186,36,739,20.52777777777778
5938,9602073,12,96,8.0
5939,9607076,14,144,10.285714285714286
5940,9608054,34,430,12.647058823529411
5941,9710023,14,217,15.5
5942,9712164,16,254,15.875
5943,9903189,1,1,1.0
5944,9905209,20,1019,50.95
5945,9912006,1,1,1.0
5946,4187,69,2503,36.27536231884058
5947,9804019,23,1062,46.17391304347826
5948,9903227,23,542,23.565217391304348
5949,9907142,34,1502,44.1764705882353
5950,4188,36,611,16.97222222222222
5951,9706217,9,85,9.444444444444445
5952,9905165,14,173,12.357142857142858
5953,9912162,17,244,14.352941176470589
5954,4189,6,87,14.5
5955,9711155,26,357,13.73076923076923
5956,4190,1,1,1.0
5957,9912253,1,0,0.0
5958,4191,5,46,9.2
5959,9511168,3,9,3.0
5960,4192,2,1,0.5
5961,4193,1,2,2.0
5962,9906140,0,0,0.0
5963,4194,12,230,19.166666666666668
5964,9709029,7,132,18.857142857142858
5965,9804121,29,798,27.517241379310345
5966,9905087,16,311,19.4375
5967,9912103,8,139,17.375
5968,4195,22,523,23.772727272727273
5969,9512181,37,516,13.945945945945946
5970,9609161,17,360,21.176470588235293
5971,4196,16,757,47.3125
5972,9210124,0,0,0.0
5973,9212110,0,0,0.0
5974,9305112,4,6,1.5
5975,9311130,13,57,4.384615384615385
5976,9402093,4,0,0.0
5977,9403119,17,41,2.411764705882353
5978,9412210,0,0,0.0
5979,9812127,18,374,20.77777777777778
5980,4197,1,3,3.0
5981,9811157,3,16,5.333333333333333
5982,4198,89,2810,31.573033707865168
5983,9603086,25,252,10.08
5984,9606073,5,91,18.2
5985,9705023,12,169,14.083333333333334
5986,9705130,27,577,21.37037037037037
5987,9711043,22,430,19.545454545454547
5988,9712092,2,53,26.5
5989,9801158,19,350,18.42105263157895
5990,9906179,21,566,26.952380952380953
5991,4199,16,472,29.5
5992,9511162,15,239,15.933333333333334
5993,9902010,3,104,34.666666666666664
5994,9910077,18,430,23.88888888888889
5995,9910086,8,111,13.875
5996,9911042,13,510,39.23076923076923
5997,4200,3,24,8.0
5998,9702049,13,40,3.076923076923077
5999,9802066,5,11,2.2
6000,4201,17,469,27.58823529411765
6001,4202,1,6,6.0
6002,9704101,6,124,20.666666666666668
6003,4203,6,10,1.6666666666666667
6004,9204048,0,0,0.0
6005,9305010,1,0,0.0
6006,9306073,1,0,0.0
6007,9502032,4,2,0.5
6008,4204,25,1082,43.28
6009,9201056,0,0,0.0
6010,9507115,17,195,11.470588235294118
6011,4205,4,17,4.25
6012,9409133,2,0,0.0
6013,9703139,5,6,1.2
6014,9803250,8,21,2.625
6015,9907176,2,13,6.5
6016,4206,19,377,19.842105263157894
6017,5001,17,404,23.764705882352942
6018,5002,5,98,19.6
6019,5003,26,1126,43.30769230769231
6020,9202085,0,0,0.0
6021,9206103,0,0,0.0
6022,9603078,14,250,17.857142857142858
6023,9804074,15,310,20.666666666666668
6024,9812206,10,270,27.0
6025,9812240,17,452,26.58823529411765
6026,9901135,72,2097,29.125
6027,9903267,17,477,28.058823529411764
6028,9910013,27,928,34.370370370370374
6029,5004,10,85,8.5
6030,9209016,0,0,0.0
6031,9407147,1,2,2.0
6032,9502110,4,8,2.0
6033,9902048,6,19,3.1666666666666665
6034,9906124,9,59,6.555555555555555
6035,5005,14,254,18.142857142857142
6036,5006,25,733,29.32
6037,5007,47,1239,26.361702127659573
6038,9804149,19,542,28.526315789473685
6039,5008,20,625,31.25
6040,9407192,0,0,0.0
6041,9706025,69,1811,26.246376811594203
6042,9709010,28,792,28.285714285714285
6043,9801036,35,784,22.4
6044,5009,6,60,10.0
6045,9305020,3,0,0.0
6046,5010,11,149,13.545454545454545
6047,9510023,21,347,16.523809523809526
6048,9701157,3,15,5.0
6049,9702184,14,109,7.785714285714286
6050,9809136,8,92,11.5
6051,5011,6,30,5.0
6052,9304007,1,0,0.0
6053,9310179,6,0,0.0
6054,9409046,8,19,2.375
6055,9503192,8,6,0.75
6056,5013,12,222,18.5
6057,5014,27,451,16.703703703703702
6058,5015,14,325,23.214285714285715
6059,5129,22,523,23.772727272727273
6060,5017,6,35,5.833333333333333
6061,9902069,1,1,1.0
6062,9902070,6,21,3.5
6063,9912229,5,20,4.0
6064,5018,5,29,5.8
6065,5019,6,10,1.6666666666666667
6066,9710042,2,5,2.5
6067,9903147,1,1,1.0
6068,9903200,3,7,2.3333333333333335
6069,5020,10,788,78.8
6070,5021,39,1599,41.0
6071,9308042,3,9,3.0
6072,9605016,24,481,20.041666666666668
6073,9610250,20,500,25.0
6074,9709107,46,1057,22.97826086956522
6075,9710014,14,289,20.642857142857142
6076,9902032,33,730,22.12121212121212
6077,9903201,10,196,19.6
6078,5023,3,30,10.0
6079,9604025,13,82,6.3076923076923075
6080,5024,4,22,5.5
6081,5025,14,241,17.214285714285715
6082,5026,34,778,22.88235294117647
6083,5123,15,407,27.133333333333333
6084,9709014,13,246,18.923076923076923
6085,9912065,10,272,27.2
6086,5027,13,85,6.538461538461538
6087,9604044,7,34,4.857142857142857
6088,9802132,5,23,4.6
6089,9902075,4,5,1.25
6090,9909019,3,23,7.666666666666667
6091,9911016,29,539,18.586206896551722
6092,9607107,30,704,23.466666666666665
6093,9611151,36,748,20.77777777777778
6094,9701122,3,5,1.6666666666666667
6095,9705185,0,0,0.0
6096,9707167,4,53,13.25
6097,9804096,35,485,13.857142857142858
6098,9904094,23,435,18.91304347826087
6099,9911004,20,1051,52.55
6100,5029,73,1832,25.095890410958905
6101,9612162,22,496,22.545454545454547
6102,9702006,15,263,17.533333333333335
6103,9803048,27,905,33.51851851851852
6104,9807213,13,289,22.23076923076923
6105,9808056,15,340,22.666666666666668
6106,9810129,8,156,19.5
6107,9910217,31,830,26.774193548387096
6108,5030,15,97,6.466666666666667
6109,9212037,1,0,0.0
6110,9401027,5,3,0.6
6111,9506199,3,43,14.333333333333334
6112,9512216,0,0,0.0
6113,9606178,0,0,0.0
6114,9611232,4,38,9.5
6115,9701171,4,37,9.25
6116,9702035,8,42,5.25
6117,9704136,6,46,7.666666666666667
6118,9804012,8,86,10.75
6119,9804070,5,5,1.0
6120,5031,35,942,26.914285714285715
6121,9801087,30,510,17.0
6122,5033,4,34,8.5
6123,5034,10,310,31.0
6124,9904134,5,116,23.2
6125,9907148,11,342,31.09090909090909
6126,5035,15,415,27.666666666666668
6127,9810145,15,213,14.2
6128,5036,32,575,17.96875
6129,5037,5,59,11.8
6130,9206002,0,0,0.0
6131,9512105,18,100,5.555555555555555
6132,9606066,17,100,5.882352941176471
6133,9909118,10,90,9.0
6134,5038,1,0,0.0
6135,9911168,0,0,0.0
6136,5039,2,0,0.0
6137,9202001,0,0,0.0
6138,9806228,0,0,0.0
6139,5040,15,324,21.6
6140,5041,3,5,1.6666666666666667
6141,9206026,0,0,0.0
6142,9505128,0,0,0.0
6143,5042,3,9,3.0
6144,9612122,1,0,0.0
6145,5043,2,1,0.5
6146,9410103,0,0,0.0
6147,9807094,1,4,4.0
6148,5044,19,247,13.0
6149,5086,12,214,17.833333333333332
6150,9504006,23,223,9.695652173913043
6151,9512143,2,38,19.0
6152,9612203,5,110,22.0
6153,9703075,9,177,19.666666666666668
6154,9706108,6,62,10.333333333333334
6155,9706169,5,40,8.0
6156,9706216,9,69,7.666666666666667
6157,9709088,6,52,8.666666666666666
6158,9710212,29,443,15.275862068965518
6159,9711038,11,99,9.0
6160,9711059,24,456,19.0
6161,9805152,15,149,9.933333333333334
6162,9805199,12,135,11.25
6163,9811180,7,70,10.0
6164,5045,15,184,12.266666666666667
6165,5046,5,118,23.6
6166,5047,38,1549,40.76315789473684
6167,9201017,0,0,0.0
6168,9202004,0,0,0.0
6169,9410074,4,22,5.5
6170,9707079,27,587,21.74074074074074
6171,9810132,18,354,19.666666666666668
6172,9812237,30,783,26.1
6173,9907210,27,668,24.74074074074074
6174,5048,16,410,25.625
6175,5049,63,2103,33.38095238095238
6176,9607108,6,88,14.666666666666666
6177,9608005,13,283,21.76923076923077
6178,9610157,61,1305,21.39344262295082
6179,9611161,19,333,17.526315789473685
6180,9612195,19,181,9.526315789473685
6181,9701054,28,572,20.428571428571427
6182,9801140,8,567,70.875
6183,9803228,22,648,29.454545454545453
6184,9812049,52,1637,31.48076923076923
6185,9902100,22,626,28.454545454545453
6186,5050,1,0,0.0
6187,5051,11,190,17.272727272727273
6188,9710214,4,32,8.0
6189,5052,47,1371,29.170212765957448
6190,9210063,0,0,0.0
6191,9704043,22,398,18.09090909090909
6192,9711177,11,181,16.454545454545453
6193,9801002,29,967,33.3448275862069
6194,5053,31,404,13.03225806451613
6195,9201013,0,0,0.0
6196,9208046,1,0,0.0
6197,9312213,2,8,4.0
6198,9409093,6,26,4.333333333333333
6199,9409190,6,33,5.5
6200,9501013,0,0,0.0
6201,9502091,23,43,1.8695652173913044
6202,9707029,2,0,0.0
6203,9711006,25,389,15.56
6204,9807125,10,61,6.1
6205,9810031,10,226,22.6
6206,5054,44,935,21.25
6207,9909197,9,121,13.444444444444445
6208,9910124,13,210,16.153846153846153
6209,5055,17,338,19.88235294117647
6210,9306013,5,13,2.6
6211,9409064,14,44,3.142857142857143
6212,9904027,15,253,16.866666666666667
6213,5056,10,160,16.0
6214,9911126,5,25,5.0
6215,5059,19,314,16.526315789473685
6216,9401105,3,0,0.0
6217,9403173,3,43,14.333333333333334
6218,5060,2,0,0.0
6219,3279,0,0,0.0
6220,5061,16,263,16.4375
6221,9308077,7,25,3.5714285714285716
6222,9310112,1,0,0.0
6223,9311012,14,73,5.214285714285714
6224,9401025,3,0,0.0
6225,9403041,8,52,6.5
6226,9404063,48,276,5.75
6227,9505052,79,744,9.417721518987342
6228,9601171,18,380,21.11111111111111
6229,9609152,26,563,21.653846153846153
6230,9709142,0,0,0.0
6231,5062,5,20,4.0
6232,8235,3,35,11.666666666666666
6233,9803210,6,13,2.1666666666666665
6234,5063,11,54,4.909090909090909
6235,9206071,0,0,0.0
6236,9211135,8,0,0.0
6237,9309094,2,0,0.0
6238,9311047,2,0,0.0
6239,9411012,0,0,0.0
6240,9611145,9,40,4.444444444444445
6241,9810095,10,35,3.5
6242,9912098,21,112,5.333333333333333
6243,5064,10,61,6.1
6244,9901037,11,34,3.090909090909091
6245,5065,35,1262,36.05714285714286
6246,9211080,0,0,0.0
6247,9905004,35,695,19.857142857142858
6248,5066,27,502,18.59259259259259
6249,5067,89,2497,28.0561797752809
6250,9512155,24,296,12.333333333333334
6251,9603074,71,736,10.366197183098592
6252,9607144,11,117,10.636363636363637
6253,9702038,19,404,21.263157894736842
6254,9803086,31,762,24.580645161290324
6255,9812195,31,779,25.129032258064516
6256,9903052,15,418,27.866666666666667
6257,9905212,16,973,60.8125
6258,5068,24,657,27.375
6259,9508177,9,129,14.333333333333334
6260,9707013,25,522,20.88
6261,9901126,20,366,18.3
6262,9907133,59,1756,29.76271186440678
6263,9907170,18,306,17.0
6264,5070,2,4,2.0
6265,9902133,1,8,8.0
6266,5071,6,22,3.6666666666666665
6267,9310044,0,0,0.0
6268,9502056,0,0,0.0
6269,9603031,3,54,18.0
6270,9607070,7,86,12.285714285714286
6271,5072,35,868,24.8
6272,9210099,0,0,0.0
6273,9812092,33,687,20.818181818181817
6274,9910113,8,779,97.375
6275,5073,22,432,19.636363636363637
6276,5074,6,64,10.666666666666666
6277,5075,12,97,8.083333333333334
6278,9501024,6,23,3.8333333333333335
6279,9508006,8,52,6.5
6280,9703114,5,26,5.2
6281,9709097,6,32,5.333333333333333
6282,9710240,9,65,7.222222222222222
6283,9805155,14,123,8.785714285714286
6284,9805188,14,131,9.357142857142858
6285,9809084,13,78,6.0
6286,5076,35,420,12.0
6287,9503086,6,29,4.833333333333333
6288,9505004,8,53,6.625
6289,9507032,6,41,6.833333333333333
6290,9509175,16,141,8.8125
6291,9605178,4,21,5.25
6292,9705069,15,197,13.133333333333333
6293,9801027,11,110,10.0
6294,9911097,21,142,6.761904761904762
6295,5078,8,27,3.375
6296,9603057,4,28,7.0
6297,9604111,2,1,0.5
6298,9710062,2,9,4.5
6299,9802167,1,0,0.0
6300,9804143,6,47,7.833333333333333
6301,9807031,6,23,3.8333333333333335
6302,5079,3,10,3.3333333333333335
6303,9907221,2,6,3.0
6304,5080,10,202,20.2
6305,9201040,0,0,0.0
6306,9711100,6,121,20.166666666666668
6307,9807066,6,30,5.0
6308,9912254,21,421,20.047619047619047
6309,9912274,22,311,14.136363636363637
6310,5081,20,974,48.7
6311,9305109,6,3,0.5
6312,9903043,17,308,18.11764705882353
6313,9905070,7,92,13.142857142857142
6314,9906102,23,1081,47.0
6315,9906105,18,1025,56.94444444444444
6316,5082,6,11,1.8333333333333333
6317,9709024,1,0,0.0
6318,9709144,1,1,1.0
6319,9712108,0,0,0.0
6320,9807158,4,2,0.5
6321,9903076,2,8,4.0
6322,9905022,3,9,3.0
6323,5083,13,160,12.307692307692308
6324,9511068,2,1,0.5
6325,9607188,0,0,0.0
6326,9912020,4,9,2.25
6327,5085,13,262,20.153846153846153
6328,9804153,9,138,15.333333333333334
6329,5087,44,1255,28.522727272727273
6330,5088,23,407,17.695652173913043
6331,9404140,0,0,0.0
6332,9406208,0,0,0.0
6333,9505070,6,2,0.3333333333333333
6334,9608039,21,356,16.952380952380953
6335,9705181,30,477,15.9
6336,5089,11,56,5.090909090909091
6337,9208041,0,0,0.0
6338,9209094,0,0,0.0
6339,9301001,0,0,0.0
6340,9308094,0,0,0.0
6341,9401045,1,0,0.0
6342,9409030,6,1,0.16666666666666666
6343,9706173,5,6,1.2
6344,9907031,7,21,3.0
6345,5090,20,356,17.8
6346,5091,14,286,20.428571428571427
6347,5092,2,16,8.0
6348,5093,31,750,24.193548387096776
6349,9206016,0,0,0.0
6350,9511053,44,601,13.659090909090908
6351,9712050,13,262,20.153846153846153
6352,9805031,15,321,21.4
6353,9805180,15,327,21.8
6354,5094,9,238,26.444444444444443
6355,5095,29,533,18.379310344827587
6356,9706090,7,187,26.714285714285715
6357,9708076,5,111,22.2
6358,9909051,16,296,18.5
6359,5096,11,60,5.454545454545454
6360,9212129,0,0,0.0
6361,9303082,1,0,0.0
6362,9305032,0,0,0.0
6363,9312214,1,0,0.0
6364,9412084,3,3,1.0
6365,9804122,4,5,1.25
6366,9901061,4,7,1.75
6367,9907119,14,91,6.5
6368,5097,4,26,6.5
6369,9504061,4,17,4.25
6370,9706180,3,8,2.6666666666666665
6371,9901116,17,136,8.0
6372,9902109,2,20,10.0
6373,5098,30,1330,44.333333333333336
6374,9612143,39,791,20.28205128205128
6375,9806103,28,676,24.142857142857142
6376,9810195,46,1063,23.108695652173914
6377,9902034,9,240,26.666666666666668
6378,9902129,7,157,22.428571428571427
6379,9904124,9,106,11.777777777777779
6380,5100,8,68,8.5
6381,9312169,1,1,1.0
6382,9411009,11,53,4.818181818181818
6383,9610003,12,83,6.916666666666667
6384,9611071,2,3,1.5
6385,9712121,10,40,4.0
6386,9909104,13,83,6.384615384615385
6387,5101,10,215,21.5
6388,5102,8,37,4.625
6389,9803084,1,1,1.0
6390,9803121,2,2,1.0
6391,9805012,7,24,3.4285714285714284
6392,5103,6,154,25.666666666666668
6393,5105,28,1417,50.607142857142854
6394,9310126,4,2,0.5
6395,5106,15,831,55.4
6396,9805207,15,318,21.2
6397,9811203,2,3,1.5
6398,9903065,19,777,40.89473684210526
6399,5107,6,58,9.666666666666666
6400,9511090,4,8,2.0
6401,9710241,7,32,4.571428571428571
6402,9810107,11,57,5.181818181818182
6403,9911111,12,77,6.416666666666667
6404,5108,9,172,19.11111111111111
6405,9710217,27,586,21.703703703703702
6406,9812056,13,141,10.846153846153847
6407,5109,1,2,2.0
6408,5110,6,128,21.333333333333332
6409,5111,52,1208,23.23076923076923
6410,9704125,12,408,34.0
6411,9708129,7,118,16.857142857142858
6412,9712061,12,278,23.166666666666668
6413,9806115,25,605,24.2
6414,9812119,10,147,14.7
6415,9812196,69,2156,31.246376811594203
6416,5112,3,18,6.0
6417,9908027,4,8,2.0
6418,9911128,8,68,8.5
6419,9912263,6,27,4.5
6420,5113,19,747,39.31578947368421
6421,9205016,0,0,0.0
6422,9911200,65,990,15.23076923076923
6423,5114,37,927,25.054054054054053
6424,5115,16,228,14.25
6425,9703196,2,23,11.5
6426,5116,7,90,12.857142857142858
6427,5117,18,515,28.61111111111111
6428,9706194,26,501,19.26923076923077
6429,5119,8,104,13.0
6430,9710222,9,100,11.11111111111111
6431,5120,22,440,20.0
6432,9205012,0,0,0.0
6433,9409043,0,0,0.0
6434,9411091,1,0,0.0
6435,9412152,5,15,3.0
6436,9508139,2,4,2.0
6437,9509021,6,19,3.1666666666666665
6438,9606108,8,36,4.5
6439,9610102,5,60,12.0
6440,9709146,47,1341,28.53191489361702
6441,9802139,22,222,10.090909090909092
6442,9809056,9,99,11.0
6443,9912181,56,2008,35.857142857142854
6444,5121,31,792,25.548387096774192
6445,9702166,31,470,15.161290322580646
6446,9511072,5,13,2.6
6447,9711170,5,21,4.2
6448,9803221,6,11,1.8333333333333333
6449,9707200,33,674,20.424242424242426
6450,9710215,41,867,21.146341463414632
6451,9907055,6,139,23.166666666666668
6452,5124,23,665,28.91304347826087
6453,9602097,25,505,20.2
6454,9605011,43,610,14.186046511627907
6455,5125,15,139,9.266666666666667
6456,5126,8,269,33.625
6457,5127,33,644,19.515151515151516
6458,5128,16,124,7.75
6459,9212070,2,0,0.0
6460,9309012,6,4,0.6666666666666666
6461,9402052,4,9,2.25
6462,9407091,12,52,4.333333333333333
6463,9407167,12,21,1.75
6464,9410214,3,6,2.0
6465,9601139,10,61,6.1
6466,9602007,8,43,5.375
6467,9605140,30,130,4.333333333333333
6468,9605175,1,1,1.0
6469,9606144,5,16,3.2
6470,9609214,3,31,10.333333333333334
6471,9706182,2,0,0.0
6472,5130,26,248,9.538461538461538
6473,9207061,0,0,0.0
6474,9212086,2,0,0.0
6475,9510050,1,3,3.0
6476,9604063,7,74,10.571428571428571
6477,9607154,4,25,6.25
6478,9610059,12,80,6.666666666666667
6479,9705243,5,47,9.4
6480,9905026,9,53,5.888888888888889
6481,5131,1,1,1.0
6482,9511219,1,2,2.0
6483,5132,8,98,12.25
6484,5133,24,120,5.0
6485,9302051,0,0,0.0
6486,9312080,0,0,0.0
6487,9412018,3,0,0.0
6488,9501048,1,0,0.0
6489,9501122,0,0,0.0
6490,9505157,3,1,0.3333333333333333
6491,9508082,6,18,3.0
6492,9608192,1,0,0.0
6493,9609194,6,15,2.5
6494,9708152,6,27,4.5
6495,9803094,6,27,4.5
6496,9809081,6,22,3.6666666666666665
6497,5134,7,106,15.142857142857142
6498,9912008,6,40,6.666666666666667
6499,5135,28,700,25.0
6500,9812133,8,163,20.375
6501,5136,11,228,20.727272727272727
6502,9808190,4,231,57.75
6503,9810231,1,0,0.0
6504,5137,27,627,23.22222222222222
6505,5138,12,384,32.0
6506,9807108,1,4,4.0
6507,5140,5,4,0.8
6508,9504153,0,0,0.0
6509,9504154,0,0,0.0
6510,9811111,1,0,0.0
6511,9902013,2,5,2.5
6512,5141,1,15,15.0
6513,9503161,15,36,2.4
6514,5142,8,196,24.5
6515,9609102,1,9,9.0
6516,9911179,2,16,8.0
6517,5143,8,186,23.25
6518,5144,13,63,4.846153846153846
6519,9307183,0,0,0.0
6520,9309076,0,0,0.0
6521,9309159,1,0,0.0
6522,9407010,0,0,0.0
6523,9507083,1,0,0.0
6524,9605020,3,9,3.0
6525,9609153,4,3,0.75
6526,9810018,0,0,0.0
6527,9811239,2,10,5.0
6528,5145,58,1783,30.74137931034483
6529,9804076,13,233,17.923076923076923
6530,9805071,13,243,18.692307692307693
6531,9806176,9,158,17.555555555555557
6532,9812120,8,158,19.75
6533,9905092,33,682,20.666666666666668
6534,9907099,29,448,15.448275862068966
6535,9909227,71,1670,23.52112676056338
6536,5146,16,890,55.625
6537,9512061,14,161,11.5
6538,9707021,11,342,31.09090909090909
6539,9802186,17,286,16.823529411764707
6540,5147,37,639,17.27027027027027
6541,9308091,0,0,0.0
6542,5148,16,411,25.6875
6543,5149,2,1,0.5
6544,9608160,1,1,1.0
6545,9902084,0,0,0.0
6546,5150,1,0,0.0
6547,9911025,0,0,0.0
6548,5151,47,1698,36.12765957446808
6549,9806100,0,0,0.0
6550,9807150,33,743,22.515151515151516
6551,5152,26,536,20.615384615384617
6552,6070,16,229,14.3125
6553,9905130,35,818,23.37142857142857
6554,5153,43,1186,27.58139534883721
6555,5154,5,21,4.2
6556,105042,8,36,4.5
6557,9909123,4,9,2.25
6558,5155,2,11,5.5
6559,5156,7,90,12.857142857142858
6560,5157,7,107,15.285714285714286
6561,9804119,9,51,5.666666666666667
6562,5158,14,86,6.142857142857143
6563,9511209,5,13,2.6
6564,9603010,7,14,2.0
6565,9607177,6,20,3.3333333333333335
6566,9703190,5,13,2.6
6567,9806090,3,13,4.333333333333333
6568,9807236,11,60,5.454545454545454
6569,9810046,11,55,5.0
6570,5159,30,662,22.066666666666666
6571,9710153,6,92,15.333333333333334
6572,5160,26,674,25.923076923076923
6573,9508156,6,23,3.8333333333333335
6574,9604003,5,68,13.6
6575,9608079,7,91,13.0
6576,9710098,25,325,13.0
6577,9803065,18,264,14.666666666666666
6578,9803148,12,187,15.583333333333334
6579,9903256,6,69,11.5
6580,5161,11,46,4.181818181818182
6581,9503070,8,33,4.125
6582,9906010,6,33,5.5
6583,5162,40,864,21.6
6584,9306057,0,0,0.0
6585,9411131,11,38,3.4545454545454546
6586,6102,11,425,38.63636363636363
6587,5164,18,418,23.22222222222222
6588,9806030,16,376,23.5
6589,9905059,12,275,22.916666666666668
6590,5165,21,398,18.952380952380953
