,first_365_days,label,label_name
104060,1.0,1,"(0, 10]"
104061,6.0,1,"(0, 10]"
104062,0.0,0,"(-1, 0]"
104064,1.0,1,"(0, 10]"
104065,2.0,1,"(0, 10]"
104066,1.0,1,"(0, 10]"
104067,1.0,1,"(0, 10]"
104068,4.0,1,"(0, 10]"
104069,3.0,1,"(0, 10]"
104071,17.0,2,"(10, 20]"
104073,26.0,3,"(20, 405]"
104075,3.0,1,"(0, 10]"
104076,6.0,1,"(0, 10]"
104077,1.0,1,"(0, 10]"
104078,3.0,1,"(0, 10]"
104079,2.0,1,"(0, 10]"
104080,6.0,1,"(0, 10]"
104081,4.0,1,"(0, 10]"
104082,5.0,1,"(0, 10]"
104084,0.0,0,"(-1, 0]"
104085,1.0,1,"(0, 10]"
104087,2.0,1,"(0, 10]"
104089,0.0,0,"(-1, 0]"
104090,16.0,2,"(10, 20]"
104091,1.0,1,"(0, 10]"
104092,3.0,1,"(0, 10]"
104093,10.0,1,"(0, 10]"
104094,2.0,1,"(0, 10]"
104095,4.0,1,"(0, 10]"
104096,1.0,1,"(0, 10]"
104097,15.0,2,"(10, 20]"
104098,2.0,1,"(0, 10]"
104099,17.0,2,"(10, 20]"
104100,6.0,1,"(0, 10]"
104101,2.0,1,"(0, 10]"
104102,18.0,2,"(10, 20]"
104103,1.0,1,"(0, 10]"
104104,2.0,1,"(0, 10]"
104105,14.0,2,"(10, 20]"
104106,4.0,1,"(0, 10]"
104107,1.0,1,"(0, 10]"
104108,1.0,1,"(0, 10]"
104111,1.0,1,"(0, 10]"
104112,4.0,1,"(0, 10]"
104113,5.0,1,"(0, 10]"
104114,0.0,0,"(-1, 0]"
104115,3.0,1,"(0, 10]"
104116,1.0,1,"(0, 10]"
104117,0.0,0,"(-1, 0]"
104118,5.0,1,"(0, 10]"
104119,5.0,1,"(0, 10]"
104122,5.0,1,"(0, 10]"
104123,2.0,1,"(0, 10]"
104124,24.0,3,"(20, 405]"
104125,5.0,1,"(0, 10]"
104126,10.0,1,"(0, 10]"
104128,1.0,1,"(0, 10]"
104130,4.0,1,"(0, 10]"
104131,2.0,1,"(0, 10]"
104132,1.0,1,"(0, 10]"
104133,15.0,2,"(10, 20]"
104135,4.0,1,"(0, 10]"
104136,44.0,3,"(20, 405]"
104138,1.0,1,"(0, 10]"
104139,21.0,3,"(20, 405]"
104140,2.0,1,"(0, 10]"
104141,28.0,3,"(20, 405]"
104142,1.0,1,"(0, 10]"
104143,16.0,2,"(10, 20]"
104144,1.0,1,"(0, 10]"
104146,10.0,1,"(0, 10]"
104147,21.0,3,"(20, 405]"
104148,1.0,1,"(0, 10]"
104150,6.0,1,"(0, 10]"
104151,1.0,1,"(0, 10]"
104152,4.0,1,"(0, 10]"
104153,22.0,3,"(20, 405]"
104154,3.0,1,"(0, 10]"
104155,5.0,1,"(0, 10]"
104156,5.0,1,"(0, 10]"
104158,15.0,2,"(10, 20]"
104159,14.0,2,"(10, 20]"
104160,2.0,1,"(0, 10]"
104161,1.0,1,"(0, 10]"
104162,2.0,1,"(0, 10]"
104163,3.0,1,"(0, 10]"
104164,13.0,2,"(10, 20]"
104165,2.0,1,"(0, 10]"
104166,1.0,1,"(0, 10]"
104167,2.0,1,"(0, 10]"
104168,8.0,1,"(0, 10]"
104169,11.0,2,"(10, 20]"
104170,8.0,1,"(0, 10]"
104171,2.0,1,"(0, 10]"
104172,5.0,1,"(0, 10]"
104173,6.0,1,"(0, 10]"
104174,2.0,1,"(0, 10]"
104175,1.0,1,"(0, 10]"
104176,4.0,1,"(0, 10]"
104177,5.0,1,"(0, 10]"
104178,0.0,0,"(-1, 0]"
104179,9.0,1,"(0, 10]"
104180,50.0,3,"(20, 405]"
104181,47.0,3,"(20, 405]"
104182,0.0,0,"(-1, 0]"
104184,5.0,1,"(0, 10]"
104185,6.0,1,"(0, 10]"
104188,1.0,1,"(0, 10]"
104189,1.0,1,"(0, 10]"
104190,6.0,1,"(0, 10]"
104191,0.0,0,"(-1, 0]"
104192,1.0,1,"(0, 10]"
104195,1.0,1,"(0, 10]"
104196,2.0,1,"(0, 10]"
104197,1.0,1,"(0, 10]"
104198,2.0,1,"(0, 10]"
104200,16.0,2,"(10, 20]"
104201,4.0,1,"(0, 10]"
104202,12.0,2,"(10, 20]"
104205,2.0,1,"(0, 10]"
104206,6.0,1,"(0, 10]"
104207,1.0,1,"(0, 10]"
104208,14.0,2,"(10, 20]"
104209,2.0,1,"(0, 10]"
104210,1.0,1,"(0, 10]"
104211,2.0,1,"(0, 10]"
104212,7.0,1,"(0, 10]"
104213,3.0,1,"(0, 10]"
104215,6.0,1,"(0, 10]"
104217,18.0,2,"(10, 20]"
104218,1.0,1,"(0, 10]"
104219,4.0,1,"(0, 10]"
104220,1.0,1,"(0, 10]"
104221,5.0,1,"(0, 10]"
104222,0.0,0,"(-1, 0]"
104223,2.0,1,"(0, 10]"
104224,13.0,2,"(10, 20]"
104226,9.0,1,"(0, 10]"
104227,14.0,2,"(10, 20]"
104229,4.0,1,"(0, 10]"
104230,8.0,1,"(0, 10]"
104231,2.0,1,"(0, 10]"
104232,2.0,1,"(0, 10]"
104234,0.0,0,"(-1, 0]"
104235,1.0,1,"(0, 10]"
104236,14.0,2,"(10, 20]"
104238,32.0,3,"(20, 405]"
104239,6.0,1,"(0, 10]"
104240,2.0,1,"(0, 10]"
104241,3.0,1,"(0, 10]"
104242,1.0,1,"(0, 10]"
104243,2.0,1,"(0, 10]"
104244,4.0,1,"(0, 10]"
104246,6.0,1,"(0, 10]"
104247,10.0,1,"(0, 10]"
104249,0.0,0,"(-1, 0]"
104251,1.0,1,"(0, 10]"
104253,1.0,1,"(0, 10]"
104254,4.0,1,"(0, 10]"
104255,0.0,0,"(-1, 0]"
104257,0.0,0,"(-1, 0]"
104259,7.0,1,"(0, 10]"
104260,12.0,2,"(10, 20]"
104261,1.0,1,"(0, 10]"
104262,11.0,2,"(10, 20]"
104263,3.0,1,"(0, 10]"
104264,8.0,1,"(0, 10]"
105001,14.0,2,"(10, 20]"
105002,1.0,1,"(0, 10]"
105005,7.0,1,"(0, 10]"
105006,6.0,1,"(0, 10]"
105007,5.0,1,"(0, 10]"
105008,6.0,1,"(0, 10]"
105009,2.0,1,"(0, 10]"
105010,4.0,1,"(0, 10]"
105011,0.0,0,"(-1, 0]"
105012,8.0,1,"(0, 10]"
105013,3.0,1,"(0, 10]"
105014,6.0,1,"(0, 10]"
105016,5.0,1,"(0, 10]"
105017,6.0,1,"(0, 10]"
105018,4.0,1,"(0, 10]"
105019,13.0,2,"(10, 20]"
105020,0.0,0,"(-1, 0]"
105022,0.0,0,"(-1, 0]"
105023,38.0,3,"(20, 405]"
105024,31.0,3,"(20, 405]"
105027,2.0,1,"(0, 10]"
105028,3.0,1,"(0, 10]"
105029,1.0,1,"(0, 10]"
105030,1.0,1,"(0, 10]"
105031,1.0,1,"(0, 10]"
105032,22.0,3,"(20, 405]"
105033,1.0,1,"(0, 10]"
105035,2.0,1,"(0, 10]"
105036,18.0,2,"(10, 20]"
105037,4.0,1,"(0, 10]"
105038,42.0,3,"(20, 405]"
105040,1.0,1,"(0, 10]"
105041,0.0,0,"(-1, 0]"
105042,3.0,1,"(0, 10]"
105043,4.0,1,"(0, 10]"
105044,2.0,1,"(0, 10]"
105045,24.0,3,"(20, 405]"
105046,6.0,1,"(0, 10]"
105047,7.0,1,"(0, 10]"
105048,18.0,2,"(10, 20]"
105049,13.0,2,"(10, 20]"
105050,7.0,1,"(0, 10]"
105052,21.0,3,"(20, 405]"
105053,1.0,1,"(0, 10]"
105054,4.0,1,"(0, 10]"
105056,0.0,0,"(-1, 0]"
105057,4.0,1,"(0, 10]"
105058,67.0,3,"(20, 405]"
105059,65.0,3,"(20, 405]"
105060,2.0,1,"(0, 10]"
105061,2.0,1,"(0, 10]"
105062,25.0,3,"(20, 405]"
105063,7.0,1,"(0, 10]"
105066,21.0,3,"(20, 405]"
105067,2.0,1,"(0, 10]"
105068,2.0,1,"(0, 10]"
105070,24.0,3,"(20, 405]"
105075,4.0,1,"(0, 10]"
105076,7.0,1,"(0, 10]"
105077,17.0,2,"(10, 20]"
105078,2.0,1,"(0, 10]"
105079,8.0,1,"(0, 10]"
105081,4.0,1,"(0, 10]"
105082,20.0,2,"(10, 20]"
105083,3.0,1,"(0, 10]"
105085,8.0,1,"(0, 10]"
105086,4.0,1,"(0, 10]"
105087,7.0,1,"(0, 10]"
105088,1.0,1,"(0, 10]"
105089,9.0,1,"(0, 10]"
105090,5.0,1,"(0, 10]"
105091,9.0,1,"(0, 10]"
105093,18.0,2,"(10, 20]"
105094,4.0,1,"(0, 10]"
105095,8.0,1,"(0, 10]"
105096,11.0,2,"(10, 20]"
105097,44.0,3,"(20, 405]"
105098,15.0,2,"(10, 20]"
105099,4.0,1,"(0, 10]"
105100,8.0,1,"(0, 10]"
105101,5.0,1,"(0, 10]"
105102,3.0,1,"(0, 10]"
105104,1.0,1,"(0, 10]"
105105,5.0,1,"(0, 10]"
105106,0.0,0,"(-1, 0]"
105107,0.0,0,"(-1, 0]"
105108,12.0,2,"(10, 20]"
105109,2.0,1,"(0, 10]"
105110,4.0,1,"(0, 10]"
105111,16.0,2,"(10, 20]"
105112,2.0,1,"(0, 10]"
105113,3.0,1,"(0, 10]"
105114,1.0,1,"(0, 10]"
105115,10.0,1,"(0, 10]"
105117,27.0,3,"(20, 405]"
105118,0.0,0,"(-1, 0]"
105119,1.0,1,"(0, 10]"
105120,5.0,1,"(0, 10]"
105121,5.0,1,"(0, 10]"
105122,1.0,1,"(0, 10]"
105123,7.0,1,"(0, 10]"
105124,2.0,1,"(0, 10]"
105126,0.0,0,"(-1, 0]"
105127,4.0,1,"(0, 10]"
105128,6.0,1,"(0, 10]"
105129,37.0,3,"(20, 405]"
105134,5.0,1,"(0, 10]"
105135,10.0,1,"(0, 10]"
105136,9.0,1,"(0, 10]"
105137,3.0,1,"(0, 10]"
105138,1.0,1,"(0, 10]"
105139,3.0,1,"(0, 10]"
105140,1.0,1,"(0, 10]"
105141,5.0,1,"(0, 10]"
105142,2.0,1,"(0, 10]"
105144,0.0,0,"(-1, 0]"
105146,0.0,0,"(-1, 0]"
105148,2.0,1,"(0, 10]"
105149,7.0,1,"(0, 10]"
105150,1.0,1,"(0, 10]"
105151,3.0,1,"(0, 10]"
105152,0.0,0,"(-1, 0]"
105153,6.0,1,"(0, 10]"
105154,1.0,1,"(0, 10]"
105155,34.0,3,"(20, 405]"
105156,6.0,1,"(0, 10]"
105158,5.0,1,"(0, 10]"
105159,13.0,2,"(10, 20]"
105160,8.0,1,"(0, 10]"
105161,1.0,1,"(0, 10]"
105163,3.0,1,"(0, 10]"
105164,4.0,1,"(0, 10]"
105166,2.0,1,"(0, 10]"
105168,59.0,3,"(20, 405]"
105169,0.0,0,"(-1, 0]"
105170,0.0,0,"(-1, 0]"
105171,9.0,1,"(0, 10]"
105173,1.0,1,"(0, 10]"
105174,1.0,1,"(0, 10]"
105175,23.0,3,"(20, 405]"
105176,2.0,1,"(0, 10]"
105177,2.0,1,"(0, 10]"
105178,5.0,1,"(0, 10]"
105179,2.0,1,"(0, 10]"
105180,2.0,1,"(0, 10]"
105181,6.0,1,"(0, 10]"
105182,9.0,1,"(0, 10]"
105183,1.0,1,"(0, 10]"
105184,26.0,3,"(20, 405]"
105185,3.0,1,"(0, 10]"
105186,7.0,1,"(0, 10]"
105187,7.0,1,"(0, 10]"
105188,2.0,1,"(0, 10]"
105190,1.0,1,"(0, 10]"
105191,5.0,1,"(0, 10]"
105192,10.0,1,"(0, 10]"
105193,0.0,0,"(-1, 0]"
105194,2.0,1,"(0, 10]"
105196,3.0,1,"(0, 10]"
105197,1.0,1,"(0, 10]"
105198,2.0,1,"(0, 10]"
105199,10.0,1,"(0, 10]"
105200,9.0,1,"(0, 10]"
105203,16.0,2,"(10, 20]"
105204,29.0,3,"(20, 405]"
105205,3.0,1,"(0, 10]"
105206,7.0,1,"(0, 10]"
105207,6.0,1,"(0, 10]"
105208,15.0,2,"(10, 20]"
105209,1.0,1,"(0, 10]"
105210,4.0,1,"(0, 10]"
105211,2.0,1,"(0, 10]"
105212,17.0,2,"(10, 20]"
105213,1.0,1,"(0, 10]"
105214,20.0,2,"(10, 20]"
105215,0.0,0,"(-1, 0]"
105216,2.0,1,"(0, 10]"
105217,5.0,1,"(0, 10]"
105218,7.0,1,"(0, 10]"
105219,2.0,1,"(0, 10]"
105220,9.0,1,"(0, 10]"
105221,3.0,1,"(0, 10]"
105222,1.0,1,"(0, 10]"
105223,0.0,0,"(-1, 0]"
105224,0.0,0,"(-1, 0]"
105225,29.0,3,"(20, 405]"
105226,2.0,1,"(0, 10]"
105227,15.0,2,"(10, 20]"
105228,6.0,1,"(0, 10]"
105229,5.0,1,"(0, 10]"
105230,17.0,2,"(10, 20]"
105234,1.0,1,"(0, 10]"
105235,4.0,1,"(0, 10]"
105236,2.0,1,"(0, 10]"
105237,0.0,0,"(-1, 0]"
105238,12.0,2,"(10, 20]"
105239,1.0,1,"(0, 10]"
105240,3.0,1,"(0, 10]"
105242,21.0,3,"(20, 405]"
105243,11.0,2,"(10, 20]"
105244,3.0,1,"(0, 10]"
105245,10.0,1,"(0, 10]"
105246,3.0,1,"(0, 10]"
105247,6.0,1,"(0, 10]"
105248,7.0,1,"(0, 10]"
105249,16.0,2,"(10, 20]"
105250,13.0,2,"(10, 20]"
105251,9.0,1,"(0, 10]"
105252,13.0,2,"(10, 20]"
105253,3.0,1,"(0, 10]"
105254,13.0,2,"(10, 20]"
105255,11.0,2,"(10, 20]"
105256,5.0,1,"(0, 10]"
105257,11.0,2,"(10, 20]"
105258,16.0,2,"(10, 20]"
105259,3.0,1,"(0, 10]"
105260,7.0,1,"(0, 10]"
105261,2.0,1,"(0, 10]"
105262,3.0,1,"(0, 10]"
105263,2.0,1,"(0, 10]"
105264,5.0,1,"(0, 10]"
105265,3.0,1,"(0, 10]"
105266,1.0,1,"(0, 10]"
105267,4.0,1,"(0, 10]"
105268,4.0,1,"(0, 10]"
105269,4.0,1,"(0, 10]"
105270,6.0,1,"(0, 10]"
105271,1.0,1,"(0, 10]"
105272,7.0,1,"(0, 10]"
105274,12.0,2,"(10, 20]"
105275,2.0,1,"(0, 10]"
105276,12.0,2,"(10, 20]"
105277,11.0,2,"(10, 20]"
105279,0.0,0,"(-1, 0]"
105282,1.0,1,"(0, 10]"
105283,4.0,1,"(0, 10]"
105284,7.0,1,"(0, 10]"
105286,4.0,1,"(0, 10]"
105288,6.0,1,"(0, 10]"
105289,3.0,1,"(0, 10]"
105291,0.0,0,"(-1, 0]"
105292,0.0,0,"(-1, 0]"
105293,1.0,1,"(0, 10]"
105294,2.0,1,"(0, 10]"
105296,2.0,1,"(0, 10]"
105298,2.0,1,"(0, 10]"
105299,8.0,1,"(0, 10]"
105300,5.0,1,"(0, 10]"
105301,1.0,1,"(0, 10]"
105302,2.0,1,"(0, 10]"
105303,6.0,1,"(0, 10]"
105304,1.0,1,"(0, 10]"
105305,3.0,1,"(0, 10]"
105306,1.0,1,"(0, 10]"
105307,2.0,1,"(0, 10]"
105308,24.0,3,"(20, 405]"
105309,11.0,2,"(10, 20]"
105310,3.0,1,"(0, 10]"
105311,14.0,2,"(10, 20]"
105312,5.0,1,"(0, 10]"
105313,2.0,1,"(0, 10]"
105314,4.0,1,"(0, 10]"
105316,4.0,1,"(0, 10]"
105319,8.0,1,"(0, 10]"
105320,6.0,1,"(0, 10]"
105321,1.0,1,"(0, 10]"
106001,18.0,2,"(10, 20]"
106002,2.0,1,"(0, 10]"
106004,10.0,1,"(0, 10]"
106005,17.0,2,"(10, 20]"
106006,2.0,1,"(0, 10]"
106008,1.0,1,"(0, 10]"
106010,45.0,3,"(20, 405]"
106011,14.0,2,"(10, 20]"
106012,12.0,2,"(10, 20]"
106013,2.0,1,"(0, 10]"
106014,21.0,3,"(20, 405]"
106015,7.0,1,"(0, 10]"
106016,14.0,2,"(10, 20]"
106018,1.0,1,"(0, 10]"
106019,6.0,1,"(0, 10]"
106020,6.0,1,"(0, 10]"
106021,3.0,1,"(0, 10]"
106022,3.0,1,"(0, 10]"
106023,1.0,1,"(0, 10]"
106024,6.0,1,"(0, 10]"
106026,27.0,3,"(20, 405]"
106027,15.0,2,"(10, 20]"
106028,5.0,1,"(0, 10]"
106029,0.0,0,"(-1, 0]"
106030,1.0,1,"(0, 10]"
106031,4.0,1,"(0, 10]"
106032,8.0,1,"(0, 10]"
106033,5.0,1,"(0, 10]"
106034,52.0,3,"(20, 405]"
106035,2.0,1,"(0, 10]"
106036,46.0,3,"(20, 405]"
106037,0.0,0,"(-1, 0]"
106038,4.0,1,"(0, 10]"
106040,22.0,3,"(20, 405]"
106041,8.0,1,"(0, 10]"
106042,4.0,1,"(0, 10]"
106043,0.0,0,"(-1, 0]"
106044,21.0,3,"(20, 405]"
106046,5.0,1,"(0, 10]"
106047,6.0,1,"(0, 10]"
106048,123.0,3,"(20, 405]"
106050,9.0,1,"(0, 10]"
106051,8.0,1,"(0, 10]"
106052,0.0,0,"(-1, 0]"
106053,4.0,1,"(0, 10]"
106054,7.0,1,"(0, 10]"
106055,26.0,3,"(20, 405]"
106057,1.0,1,"(0, 10]"
106058,10.0,1,"(0, 10]"
106059,3.0,1,"(0, 10]"
106060,0.0,0,"(-1, 0]"
106061,8.0,1,"(0, 10]"
106062,9.0,1,"(0, 10]"
106064,6.0,1,"(0, 10]"
106065,2.0,1,"(0, 10]"
106066,2.0,1,"(0, 10]"
106067,10.0,1,"(0, 10]"
106068,4.0,1,"(0, 10]"
106069,6.0,1,"(0, 10]"
106070,4.0,1,"(0, 10]"
106072,10.0,1,"(0, 10]"
106073,4.0,1,"(0, 10]"
106074,7.0,1,"(0, 10]"
106075,2.0,1,"(0, 10]"
106076,7.0,1,"(0, 10]"
106078,2.0,1,"(0, 10]"
106079,16.0,2,"(10, 20]"
106081,1.0,1,"(0, 10]"
106082,2.0,1,"(0, 10]"
106083,2.0,1,"(0, 10]"
106085,3.0,1,"(0, 10]"
106086,18.0,2,"(10, 20]"
106087,2.0,1,"(0, 10]"
106088,4.0,1,"(0, 10]"
106089,12.0,2,"(10, 20]"
106090,1.0,1,"(0, 10]"
106092,5.0,1,"(0, 10]"
106093,4.0,1,"(0, 10]"
106097,7.0,1,"(0, 10]"
106098,1.0,1,"(0, 10]"
106099,2.0,1,"(0, 10]"
106100,11.0,2,"(10, 20]"
106101,4.0,1,"(0, 10]"
106103,5.0,1,"(0, 10]"
106104,1.0,1,"(0, 10]"
106105,8.0,1,"(0, 10]"
106107,10.0,1,"(0, 10]"
106108,2.0,1,"(0, 10]"
106109,99.0,3,"(20, 405]"
106110,6.0,1,"(0, 10]"
106111,4.0,1,"(0, 10]"
106112,13.0,2,"(10, 20]"
106113,111.0,3,"(20, 405]"
106114,1.0,1,"(0, 10]"
106116,2.0,1,"(0, 10]"
106117,26.0,3,"(20, 405]"
106119,1.0,1,"(0, 10]"
106120,17.0,2,"(10, 20]"
106121,10.0,1,"(0, 10]"
106122,1.0,1,"(0, 10]"
106123,1.0,1,"(0, 10]"
106124,6.0,1,"(0, 10]"
106125,10.0,1,"(0, 10]"
106126,10.0,1,"(0, 10]"
106127,12.0,2,"(10, 20]"
106128,2.0,1,"(0, 10]"
106129,12.0,2,"(10, 20]"
106130,1.0,1,"(0, 10]"
106131,8.0,1,"(0, 10]"
106133,6.0,1,"(0, 10]"
106134,4.0,1,"(0, 10]"
106135,3.0,1,"(0, 10]"
106136,3.0,1,"(0, 10]"
106137,0.0,0,"(-1, 0]"
106138,15.0,2,"(10, 20]"
106139,1.0,1,"(0, 10]"
106140,8.0,1,"(0, 10]"
106141,3.0,1,"(0, 10]"
106142,1.0,1,"(0, 10]"
106143,5.0,1,"(0, 10]"
106144,4.0,1,"(0, 10]"
106145,6.0,1,"(0, 10]"
106146,6.0,1,"(0, 10]"
106148,0.0,0,"(-1, 0]"
106149,13.0,2,"(10, 20]"
106151,29.0,3,"(20, 405]"
106152,0.0,0,"(-1, 0]"
106153,3.0,1,"(0, 10]"
106155,13.0,2,"(10, 20]"
106157,19.0,2,"(10, 20]"
106159,3.0,1,"(0, 10]"
106160,24.0,3,"(20, 405]"
106161,3.0,1,"(0, 10]"
106162,19.0,2,"(10, 20]"
106164,1.0,1,"(0, 10]"
106165,1.0,1,"(0, 10]"
106166,1.0,1,"(0, 10]"
106167,1.0,1,"(0, 10]"
106170,2.0,1,"(0, 10]"
106171,9.0,1,"(0, 10]"
106173,3.0,1,"(0, 10]"
106174,2.0,1,"(0, 10]"
106175,2.0,1,"(0, 10]"
106176,1.0,1,"(0, 10]"
106177,10.0,1,"(0, 10]"
106178,2.0,1,"(0, 10]"
106179,11.0,2,"(10, 20]"
106180,8.0,1,"(0, 10]"
106181,5.0,1,"(0, 10]"
106182,3.0,1,"(0, 10]"
106183,1.0,1,"(0, 10]"
106184,28.0,3,"(20, 405]"
106185,6.0,1,"(0, 10]"
106186,11.0,2,"(10, 20]"
106187,2.0,1,"(0, 10]"
106188,5.0,1,"(0, 10]"
106189,2.0,1,"(0, 10]"
106190,3.0,1,"(0, 10]"
106191,48.0,3,"(20, 405]"
106192,8.0,1,"(0, 10]"
106193,6.0,1,"(0, 10]"
106194,8.0,1,"(0, 10]"
106195,1.0,1,"(0, 10]"
106199,3.0,1,"(0, 10]"
106200,9.0,1,"(0, 10]"
106201,9.0,1,"(0, 10]"
106202,1.0,1,"(0, 10]"
106203,10.0,1,"(0, 10]"
106205,12.0,2,"(10, 20]"
106206,15.0,2,"(10, 20]"
106207,3.0,1,"(0, 10]"
106209,22.0,3,"(20, 405]"
106211,1.0,1,"(0, 10]"
106212,4.0,1,"(0, 10]"
106213,7.0,1,"(0, 10]"
106214,2.0,1,"(0, 10]"
106215,3.0,1,"(0, 10]"
106217,5.0,1,"(0, 10]"
106218,1.0,1,"(0, 10]"
106219,1.0,1,"(0, 10]"
106220,5.0,1,"(0, 10]"
106223,2.0,1,"(0, 10]"
106226,1.0,1,"(0, 10]"
106227,3.0,1,"(0, 10]"
106228,0.0,0,"(-1, 0]"
106230,7.0,1,"(0, 10]"
106231,2.0,1,"(0, 10]"
106233,1.0,1,"(0, 10]"
106234,5.0,1,"(0, 10]"
106235,4.0,1,"(0, 10]"
106236,0.0,0,"(-1, 0]"
106237,3.0,1,"(0, 10]"
106238,12.0,2,"(10, 20]"
106239,0.0,0,"(-1, 0]"
106240,1.0,1,"(0, 10]"
106241,19.0,2,"(10, 20]"
106242,10.0,1,"(0, 10]"
106243,1.0,1,"(0, 10]"
106244,1.0,1,"(0, 10]"
106245,6.0,1,"(0, 10]"
106247,56.0,3,"(20, 405]"
106249,11.0,2,"(10, 20]"
106250,1.0,1,"(0, 10]"
106253,2.0,1,"(0, 10]"
106254,1.0,1,"(0, 10]"
106255,5.0,1,"(0, 10]"
106256,8.0,1,"(0, 10]"
106257,0.0,0,"(-1, 0]"
106258,3.0,1,"(0, 10]"
106259,4.0,1,"(0, 10]"
106260,3.0,1,"(0, 10]"
106261,6.0,1,"(0, 10]"
106262,2.0,1,"(0, 10]"
106263,1.0,1,"(0, 10]"
106264,2.0,1,"(0, 10]"
106265,3.0,1,"(0, 10]"
106266,4.0,1,"(0, 10]"
106267,6.0,1,"(0, 10]"
106269,1.0,1,"(0, 10]"
106270,1.0,1,"(0, 10]"
106271,2.0,1,"(0, 10]"
106273,3.0,1,"(0, 10]"
106274,13.0,2,"(10, 20]"
106275,1.0,1,"(0, 10]"
106276,5.0,1,"(0, 10]"
106278,1.0,1,"(0, 10]"
106279,3.0,1,"(0, 10]"
106280,2.0,1,"(0, 10]"
106281,3.0,1,"(0, 10]"
106282,5.0,1,"(0, 10]"
106283,3.0,1,"(0, 10]"
106285,5.0,1,"(0, 10]"
106286,1.0,1,"(0, 10]"
106287,1.0,1,"(0, 10]"
107001,3.0,1,"(0, 10]"
107002,14.0,2,"(10, 20]"
107004,17.0,2,"(10, 20]"
107006,1.0,1,"(0, 10]"
107007,13.0,2,"(10, 20]"
107009,1.0,1,"(0, 10]"
107010,1.0,1,"(0, 10]"
107011,8.0,1,"(0, 10]"
107012,1.0,1,"(0, 10]"
107013,1.0,1,"(0, 10]"
107014,0.0,0,"(-1, 0]"
107015,5.0,1,"(0, 10]"
107016,0.0,0,"(-1, 0]"
107017,1.0,1,"(0, 10]"
107019,2.0,1,"(0, 10]"
107020,7.0,1,"(0, 10]"
107021,1.0,1,"(0, 10]"
107022,6.0,1,"(0, 10]"
107024,2.0,1,"(0, 10]"
107025,7.0,1,"(0, 10]"
107027,0.0,0,"(-1, 0]"
107028,5.0,1,"(0, 10]"
107029,1.0,1,"(0, 10]"
107031,15.0,2,"(10, 20]"
107033,2.0,1,"(0, 10]"
107034,5.0,1,"(0, 10]"
107035,2.0,1,"(0, 10]"
107036,16.0,2,"(10, 20]"
107037,11.0,2,"(10, 20]"
107039,11.0,2,"(10, 20]"
107040,3.0,1,"(0, 10]"
107041,2.0,1,"(0, 10]"
107042,2.0,1,"(0, 10]"
107043,4.0,1,"(0, 10]"
107044,11.0,2,"(10, 20]"
107045,2.0,1,"(0, 10]"
107046,12.0,2,"(10, 20]"
107048,8.0,1,"(0, 10]"
107049,1.0,1,"(0, 10]"
107050,1.0,1,"(0, 10]"
107051,4.0,1,"(0, 10]"
107054,4.0,1,"(0, 10]"
107055,16.0,2,"(10, 20]"
107056,2.0,1,"(0, 10]"
107057,19.0,2,"(10, 20]"
107060,2.0,1,"(0, 10]"
107061,3.0,1,"(0, 10]"
107062,1.0,1,"(0, 10]"
107063,6.0,1,"(0, 10]"
107064,1.0,1,"(0, 10]"
107065,4.0,1,"(0, 10]"
107066,1.0,1,"(0, 10]"
107067,16.0,2,"(10, 20]"
107068,2.0,1,"(0, 10]"
107070,1.0,1,"(0, 10]"
107071,9.0,1,"(0, 10]"
107072,0.0,0,"(-1, 0]"
107073,2.0,1,"(0, 10]"
107074,3.0,1,"(0, 10]"
107076,1.0,1,"(0, 10]"
107078,5.0,1,"(0, 10]"
107079,0.0,0,"(-1, 0]"
107080,2.0,1,"(0, 10]"
107081,3.0,1,"(0, 10]"
107082,1.0,1,"(0, 10]"
107083,0.0,0,"(-1, 0]"
107084,7.0,1,"(0, 10]"
107086,7.0,1,"(0, 10]"
107087,3.0,1,"(0, 10]"
107088,5.0,1,"(0, 10]"
107089,1.0,1,"(0, 10]"
107090,4.0,1,"(0, 10]"
107091,12.0,2,"(10, 20]"
107093,3.0,1,"(0, 10]"
107094,4.0,1,"(0, 10]"
107096,4.0,1,"(0, 10]"
107097,3.0,1,"(0, 10]"
107098,2.0,1,"(0, 10]"
107099,13.0,2,"(10, 20]"
107100,5.0,1,"(0, 10]"
107101,25.0,3,"(20, 405]"
107102,3.0,1,"(0, 10]"
107103,4.0,1,"(0, 10]"
107104,2.0,1,"(0, 10]"
107105,1.0,1,"(0, 10]"
107106,10.0,1,"(0, 10]"
107108,9.0,1,"(0, 10]"
107109,1.0,1,"(0, 10]"
107110,8.0,1,"(0, 10]"
107111,1.0,1,"(0, 10]"
107112,0.0,0,"(-1, 0]"
107113,3.0,1,"(0, 10]"
107114,1.0,1,"(0, 10]"
107115,6.0,1,"(0, 10]"
107116,15.0,2,"(10, 20]"
107117,2.0,1,"(0, 10]"
107118,1.0,1,"(0, 10]"
107119,14.0,2,"(10, 20]"
107120,3.0,1,"(0, 10]"
107121,3.0,1,"(0, 10]"
107123,2.0,1,"(0, 10]"
107124,6.0,1,"(0, 10]"
107125,1.0,1,"(0, 10]"
107126,4.0,1,"(0, 10]"
107127,1.0,1,"(0, 10]"
107128,15.0,2,"(10, 20]"
107130,4.0,1,"(0, 10]"
